step,layer,module_type,module_name,param_name,effective_rank,zero_count,max_rank,mean_abs_lora_E,max_abs_lora_E,min_abs_lora_E
1750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,2.1121231839060783e-05,5.9676658565877005e-05,4.141752015129896e-06
1750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.01881498284637928,0.11911039054393768,3.0184589832060738e-06
1750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.8073655155603774e-05,2.9713366529904306e-05,1.3685634030480287e-06
1750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04650111496448517,0.12622196972370148,9.841296559898183e-06
1750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,2.0955931177013554e-05,3.938710142392665e-05,5.1626889217004646e-06
1750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.06897302716970444,0.13090498745441437,2.2035637812223285e-06
1750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,2.990870416397229e-05,6.98277071933262e-05,3.5988759918836877e-06
1750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.08669740706682205,0.14504700899124146,2.9505701604648493e-05
1750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,2.535755447752308e-05,6.82511308696121e-05,7.782817192492075e-06
1750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.03149564191699028,0.11450780183076859,1.0966289664793294e-05
1750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.1383146304287948e-05,6.059421502868645e-05,1.7363420283800224e-06
1750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.05748101696372032,0.18698179721832275,7.212910986709176e-06
2000,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,9.124872121901717e-06,2.326061985513661e-05,2.69983388534456e-07
2000,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.021289996802806854,0.11133844405412674,2.429698724881746e-06
2000,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.352180970570771e-05,3.150671182083897e-05,6.245809345273301e-07
2000,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.010755850933492184,0.12893472611904144,3.430902097534272e-06
2000,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.492879800935043e-05,3.548855966073461e-05,4.467693543119822e-06
2000,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.04985679313540459,0.1435980498790741,1.5501188954658573e-06
2000,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,1.4120946616458241e-05,3.6933342926204205e-05,1.9420808712311555e-06
2000,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.023586800321936607,0.10481315106153488,3.035709369214601e-06
2000,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,1.191670435218839e-05,4.3876054405700415e-05,1.5051211903482908e-06
2000,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.01697971485555172,0.11273723840713501,7.073390861478401e-06
2000,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.2242260709172115e-05,2.6948991944664158e-05,2.1855880731891375e-06
2000,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.01870170794427395,0.12541815638542175,7.75338958192151e-06
2000,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,2.3835125830373727e-05,4.42698183178436e-05,7.873754839238245e-06
2000,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.019221141934394836,0.12042322009801865,1.999643700401066e-06
2000,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,2.0692290490842424e-05,3.919153823517263e-05,9.268711437471211e-06
2000,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04716169461607933,0.12776696681976318,1.6751978364482056e-06
2000,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,1.9541330402716994e-05,4.238251131027937e-05,6.144622375359177e-07
2000,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.0705825611948967,0.13336783647537231,4.475073183130007e-06
2000,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.7723590644891374e-05,3.774379729293287e-05,1.3523426787287463e-06
2000,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.08892246335744858,0.15061481297016144,3.669193347377586e-06
2000,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,1.5529707525274716e-05,3.500938692013733e-05,5.367876951822836e-07
2000,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.03202458843588829,0.1150372251868248,1.0080236734211212e-06
2000,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,1.6915057130972855e-05,4.726545375888236e-05,2.6409438760310877e-06
2000,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.05840221419930458,0.18961243331432343,3.29223212247598e-07
2250,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.2695268196694087e-05,4.175564390607178e-05,1.2988209618924884e-06
2250,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.021807238459587097,0.11487282067537308,4.209119879305945e-07
2250,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.4052075130166486e-05,3.062176983803511e-05,1.147895204667293e-06
2250,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011102586053311825,0.13305769860744476,2.8987465157115366e-06
2250,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.8048949641524814e-05,3.651898805401288e-05,1.8197530380348326e-06
2250,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.051434531807899475,0.14717623591423035,5.278781827655621e-06
2250,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.156700247724075e-05,5.054062057752162e-05,3.809958002420899e-07
2250,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.024511395022273064,0.10884878784418106,6.98529447618057e-06
2250,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,1.2833846085413825e-05,2.6757081286632456e-05,1.3919468528911239e-06
2250,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.017549490556120872,0.11547669023275375,2.896295200116583e-06
2250,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.9771339793805964e-05,5.1805403927573934e-05,5.006825176678831e-07
2250,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.019070982933044434,0.12790657579898834,1.8513311488277395e-06
2250,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,2.5582050511729904e-05,3.951161488657817e-05,6.371999916154891e-06
2250,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.019554635509848595,0.12195271998643875,4.6270253051261534e-07
2250,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.873587643785868e-05,4.260766218067147e-05,2.1757587091997266e-06
2250,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04791278764605522,0.12936899065971375,2.8682197239504603e-07
2250,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,1.0069640666188207e-05,2.761135510809254e-05,3.7593810020553065e-07
2250,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07128967344760895,0.13481447100639343,1.774685074451554e-06
2250,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.7832870071288198e-05,5.2782543207285926e-05,4.601388923219929e-07
2250,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.0900360718369484,0.1528375893831253,9.439586392545607e-07
2250,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,1.2682944543485064e-05,5.847203647135757e-05,5.329104624252068e-07
2250,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.03235301747918129,0.11629710346460342,4.5459520947588317e-07
2250,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,1.3137127098161727e-05,2.825973933795467e-05,1.1946129916395876e-06
2250,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.059059422463178635,0.19283372163772583,8.5476597178058e-07
2500,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.1756823369069025e-05,2.547159238019958e-05,6.249430839488923e-07
2500,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.022124044597148895,0.11700113117694855,3.306200824226835e-06
2500,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.402936686645262e-05,3.864450627588667e-05,1.8521337779020541e-06
2500,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011338114738464355,0.13596957921981812,2.271606945214444e-06
2500,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,9.670684448792599e-06,3.680587178678252e-05,5.410351491264009e-07
2500,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.05251883342862129,0.15055008232593536,4.5067042719892925e-07
2500,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,1.2227367733430583e-05,2.2411397367250174e-05,2.905541407471901e-07
2500,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.025213243439793587,0.11190427094697952,3.0822784538031556e-06
2500,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,8.030524440982845e-06,3.208423004252836e-05,2.6174425329372752e-06
2500,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.01771550066769123,0.11666378378868103,1.9361014835794776e-07
2500,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.2768468877766281e-05,2.8188185751787387e-05,9.708993502499652e-07
2500,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.01935550570487976,0.13008347153663635,4.398605142341694e-07
2500,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,1.7679883967502974e-05,3.9167887734947726e-05,1.4669600432171137e-06
2500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.019954197108745575,0.12374036759138107,4.4251096369407605e-06
2500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,9.115729881159496e-06,3.0330553272506222e-05,5.44576209904335e-07
2500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.048765551298856735,0.1313808709383011,3.3551179967616918e-06
2500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,1.7882442989503033e-05,4.010683551314287e-05,1.2374902098599705e-06
2500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07235632091760635,0.13657794892787933,1.809876607694605e-06
2500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.0744399332907051e-05,1.9779254216700792e-05,8.376889581995783e-07
2500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09151849150657654,0.15581056475639343,4.35332538017974e-07
2500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,9.26327356864931e-06,1.6881456758710556e-05,1.996007767957053e-06
2500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.032778408378362656,0.11738556623458862,6.27568283562141e-07
2500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,1.2344141396170016e-05,2.6755889848573133e-05,6.259439828681934e-07
2500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.059709906578063965,0.19519934058189392,1.6763975736466818e-06
2750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.0445043699292e-05,2.615500307001639e-05,1.2939370890308055e-06
2750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.022425374016165733,0.11977054178714752,2.0116040104767308e-06
2750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.083884035324445e-05,2.365633008594159e-05,2.347823510717717e-06
2750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011526254005730152,0.13819067180156708,1.99928922484105e-06
2750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.3312003829923924e-05,3.7435955164255574e-05,9.962495823856443e-07
2750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.053101230412721634,0.15266764163970947,3.103129415649164e-07
2750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,1.2320729183556978e-05,2.267060881422367e-05,1.0152452887268737e-06
2750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.025571733713150024,0.1127796396613121,1.2670460591834853e-06
2750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,9.785418114915956e-06,2.4184400899684988e-05,1.733090243760671e-06
2750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.01808849908411503,0.11882942169904709,4.01992929255357e-06
2750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.273560064873891e-05,3.5919536458095536e-05,7.219193776109023e-07
2750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.01974271424114704,0.13209444284439087,9.642891427574796e-07
2750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,1.1549703231139574e-05,2.2787085981690325e-05,9.33178057493933e-07
2750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.020530743524432182,0.12696664035320282,4.349085429566912e-06
2750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.095415063900873e-05,2.348097950743977e-05,3.5386938179726712e-06
2750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04965221509337425,0.13358990848064423,2.0194681837892858e-07
2750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,9.876198419078719e-06,2.388163557043299e-05,3.7274034525580646e-07
2750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07332960516214371,0.137923464179039,3.7468362279469147e-06
2750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.4993110198702198e-05,2.8314010705798864e-05,4.861777824771707e-07
2750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09280034154653549,0.15789300203323364,1.3834885976393707e-05
2750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,1.089781380869681e-05,2.4295672119478695e-05,5.33575644112716e-07
2750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.0329604409635067,0.11827732622623444,4.6042183043937257e-07
2750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,9.244695320376195e-06,1.640934897295665e-05,1.4348980812428636e-06
2750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.060230981558561325,0.19764061272144318,5.348534159566043e-06
3000,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,9.155300176644232e-06,2.088658402499277e-05,3.144255913412053e-07
3000,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.022781580686569214,0.12184634804725647,2.3379234335152432e-06
3000,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,6.8400081545405556e-06,2.2487542082672007e-05,1.3518340438167797e-06
3000,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011633985675871372,0.1395469307899475,2.436610202494194e-07
3000,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,6.772734650439816e-06,1.305947716900846e-05,2.9366096896410454e-06
3000,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.05373850092291832,0.15394853055477142,1.4173623412716552e-06
3000,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,7.853809620428365e-06,2.0195137039991096e-05,4.0398953160547535e-07
3000,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.025928324088454247,0.11433212459087372,8.581176871302887e-07
3000,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,8.274778338090982e-06,1.811174843169283e-05,6.223024229257135e-07
3000,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.018360121175646782,0.12046995759010315,1.6785792240625597e-06
3000,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.347481975244591e-05,2.987799780385103e-05,1.3914074088461348e-06
3000,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.019998174160718918,0.13395154476165771,1.751648710524023e-06
3000,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,8.79917115526041e-06,1.8432216165820137e-05,3.5103161621918844e-07
3000,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.020884113386273384,0.12900827825069427,1.645125813354298e-08
3000,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,7.476970949937822e-06,1.9394030459807254e-05,3.7629486087098485e-06
3000,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.05020229145884514,0.13482347130775452,8.018130301934434e-07
3000,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,9.181885616271757e-06,1.9738499759114347e-05,2.3938328013173304e-06
3000,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.0735248550772667,0.13809163868427277,2.014469146160991e-06
3000,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.1942213859583717e-05,2.8436348657123744e-05,1.3978399238112615e-06
3000,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09328234195709229,0.15868987143039703,3.0403014079638524e-06
3000,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,1.051064464263618e-05,1.695665378065314e-05,2.2358112801157404e-06
3000,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.03316725790500641,0.11927249282598495,2.571658512806607e-07
3000,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,8.738067663216498e-06,2.859946653188672e-05,1.076946318789851e-06
3000,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06069796159863472,0.19896700978279114,5.152867288416019e-07
3250,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,4.084764896106208e-06,1.0993725481966976e-05,2.8853156663899426e-07
3250,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.023073993623256683,0.12320785969495773,9.471974493635571e-08
3250,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,4.25281632487895e-06,1.2604294170159847e-05,9.530042461847188e-07
3250,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011741637252271175,0.1408422887325287,1.1042561709473375e-06
3250,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,11,1,12,4.645058197638718e-06,1.1830112271127291e-05,5.577618367169634e-10
3250,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.054425641894340515,0.1554017961025238,1.7134856022948952e-07
3250,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,5.680896720150486e-06,1.206519937113626e-05,8.462006917397957e-08
3250,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.026158055290579796,0.11544785648584366,3.601610387704568e-07
3250,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,4.13415682487539e-06,1.1381401236576494e-05,6.112934158863936e-08
3250,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.018610896542668343,0.12160651385784149,2.7150800718800383e-08
3250,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,3.5376326650293777e-06,7.805461791576818e-06,5.945584575783869e-07
3250,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.020166128873825073,0.13535702228546143,1.247717932528758e-06
3250,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,5.485257133841515e-06,1.3062127436569426e-05,1.2452355804271065e-06
3250,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.021115737035870552,0.1298058182001114,1.8905375043232198e-07
3250,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,5.05158823216334e-06,1.6549432984902523e-05,7.527062280132668e-07
3250,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.050491075962781906,0.13556157052516937,8.652859264657309e-07
3250,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,6.432113423215924e-06,1.839396463765297e-05,4.879228399090607e-08
3250,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.0739593580365181,0.13906319439411163,1.525676566416223e-06
3250,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,4.264006747689564e-06,1.0091604963236023e-05,9.810278243094217e-07
3250,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09391602873802185,0.15997087955474854,7.43740145026095e-08
3250,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,5.41138933840557e-06,1.5467423509107903e-05,2.388560460531153e-07
3250,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.03328961133956909,0.11943743377923965,1.0330312534279074e-06
3250,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,3.472214302746579e-06,1.3026920896663796e-05,7.547276936747949e-08
3250,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.060909729450941086,0.19975554943084717,2.792376108118333e-08
3500,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.328581106463389e-06,3.2032260151027003e-06,4.870580596616492e-07
3500,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.023296749219298363,0.1244698017835617,3.094374108059128e-07
3500,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,2.140411879736348e-06,5.404062903835438e-06,3.191151449755125e-07
3500,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011814344674348831,0.1417432427406311,1.1011121614501462e-06
3500,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.7182024976136745e-06,3.1493607366428478e-06,2.881147906919068e-07
3500,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.054691147059202194,0.15601903200149536,3.047558436719555e-07
3500,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,1.3828703231411055e-06,2.6157019874517573e-06,1.0513994652683323e-07
3500,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.026335716247558594,0.11613304913043976,4.5197364784144156e-07
3500,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,2.136988086931524e-06,3.882199507643236e-06,8.000996132295768e-08
3500,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.01872405596077442,0.12241394817829132,2.010680866249004e-08
3500,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,2.4453020159853622e-06,6.4928231040539686e-06,7.526284662162652e-08
3500,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.020224889740347862,0.13572810590267181,5.247069339020527e-07
3500,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,2.695753437365056e-06,7.322248166019563e-06,4.838233991222296e-08
3500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.021176481619477272,0.13010290265083313,1.2932159343392868e-08
3500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,2.73551745522127e-06,5.916439022257691e-06,1.4014142379892292e-07
3500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.05063444375991821,0.13591128587722778,2.4435732370875485e-07
