step,layer,module_type,module_name,param_name,effective_rank,zero_count,max_rank,mean_abs_param,mean_abs_grad,mean_abs_param_grad,max_abs_param_grad,sum_abs_param_grad
1500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,2.2145139155327342e-05,0.0008816525223664939,1.1822691270424457e-08,5.875950392919549e-08,1.418722916923798e-07
1500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.08992015570402145,0.013164018280804157,0.0013954610330983996,0.0057588969357311726,0.01674553193151951
1500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.009931412525475025,0.0015697969356551766,6.866592593723908e-05,0.000823753303848207,0.0008239910821430385
1500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.04553065076470375,0.013835308142006397,0.0013167840661481023,0.007045533508062363,0.015801409259438515
1500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.3712893380434252e-05,0.0005925834993831813,1.8182403138666814e-08,1.7321600864761422e-07,2.181888305585744e-07
1500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.0626281276345253,0.011449898593127728,0.0011978187831118703,0.007959388196468353,0.01437382586300373
1750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,2.631527604535222e-05,0.0008799548377282917,2.0060268113297752e-08,6.183262968306735e-08,2.4072321025414567e-07
1750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.01167133916169405,0.021658368408679962,0.0012508634245023131,0.014288723468780518,0.01501036062836647
1750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.7823376765591092e-05,0.001360303838737309,1.970337670798017e-08,7.636278098743787e-08,2.3644051339033467e-07
1750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.01084071397781372,0.018903823569417,0.0018767541041597724,0.022520149126648903,0.02252104878425598
1750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,2.0551449779304676e-05,0.0007835542201064527,1.5430355659873385e-08,3.5589675206892935e-08,1.8516426791848062e-07
1750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.02096882462501526,0.04980224743485451,0.005825720727443695,0.04972071945667267,0.06990864872932434
1750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.2938853362575173e-05,0.0007941529038362205,1.7485964676211552e-08,5.0609262558509727e-08,2.0983158321996598e-07
1750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.01630477048456669,0.01331792026758194,0.0007975444314070046,0.005682254675775766,0.009570533409714699
1750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,1.5235828868753742e-05,0.0010394437704235315,1.5838699241044196e-08,7.588753447862473e-08,1.90064383787103e-07
1750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.00957730133086443,0.011246737092733383,0.00010470711276866496,0.001255512936040759,0.0012564853532239795
1750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,2.0206807676004246e-05,0.0008458563243038952,1.4733000597288992e-08,4.259026553654621e-08,1.767960071674679e-07
1750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.01876646839082241,0.023104103282094002,0.0012663124362006783,0.007629304192960262,0.015195749700069427
1750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,1.775196687958669e-05,0.0018196251476183534,2.4385679253668968e-08,8.222620095921229e-08,2.92628158149455e-07
1750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.027468813583254814,0.014453794807195663,0.0010434798896312714,0.010844802483916283,0.012521758675575256
1750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.342455198027892e-05,0.0009211532305926085,9.896969466183236e-09,2.4423815858654052e-08,1.1876363714691252e-07
1750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04602578654885292,0.024706758558750153,0.002541444031521678,0.009665099903941154,0.03049732930958271
1750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,1.74751112353988e-05,0.0008450932218693197,1.381229264296735e-08,7.70776082958946e-08,1.6574750816289452e-07
1750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.06806376576423645,0.06151851639151573,0.0069572157226502895,0.03183002397418022,0.08348658680915833
1750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,2.4298889911733568e-05,0.001748946844600141,5.359982324648627e-08,3.2696206631044333e-07,6.431978931686899e-07
1750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09188935905694962,0.07140912115573883,0.007968015037477016,0.03013930842280388,0.0956161767244339
1750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.010220546275377274,0.004135865718126297,0.00029917515348643064,0.0035897553898394108,0.0035901018418371677
1750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.046402592211961746,0.05556501820683479,0.005175456404685974,0.019145412370562553,0.06210547685623169
1750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,1.2345183677098248e-05,0.0013361885212361813,9.40917654901341e-09,2.9093053299789062e-08,1.1291012214087459e-07
1750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06353345513343811,0.07135118544101715,0.010107339359819889,0.05360589548945427,0.12128806859254837
2000,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.2182405043859035e-05,0.0006630631978623569,8.89541329485155e-09,2.4475468762830133e-08,1.0674496309093229e-07
2000,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.012125539593398571,0.011160999536514282,0.000666329578962177,0.0052594454027712345,0.00799595471471548
2000,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.4898017980158329e-05,0.0007468797266483307,9.919362220500716e-09,3.49420830048075e-08,1.1903235019872227e-07
2000,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011279486119747162,0.0026331162080168724,0.00015919793804641813,0.0019100147765129805,0.0019103753147646785
2000,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.7295720681431703e-05,0.0006180426571518183,8.598028955475456e-09,3.3654227848956e-08,1.0317634746570548e-07
2000,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.021640382707118988,0.011899462901055813,0.001108607859350741,0.006975624244660139,0.013303293846547604
2000,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,1.594734021637123e-05,0.0003785917942877859,6.089716730883765e-09,1.9690189034804462e-08,7.307659899424834e-08
2000,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.01683410443365574,0.007093287538737059,0.0005551499198190868,0.006317507475614548,0.006661798804998398
2000,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,1.3034717994742095e-05,0.0007178788655437529,7.232904497556092e-09,2.196970783074903e-08,8.679485574702994e-08
2000,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.009840816259384155,0.0076184398494660854,0.000507378950715065,0.0060881380923092365,0.00608854740858078
2000,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.4834345165581908e-05,0.0007763984031043947,1.367222868253748e-08,5.935980595950241e-08,1.6406674774316343e-07
2000,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.019343098625540733,0.015501361340284348,0.001431188196875155,0.010376970283687115,0.017174258828163147
2000,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,2.246339681732934e-05,0.0006722747930325568,1.3917901497961793e-08,3.347029675637714e-08,1.6701481797554152e-07
2000,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.027981147170066833,0.015130569227039814,0.0012907098280265927,0.00810639001429081,0.0154885184019804
2000,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.845519545895513e-05,0.00044586858712136745,7.857364536789646e-09,1.8712572824597373e-08,9.428837444147575e-08
2000,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04657632112503052,0.010572880506515503,0.0010931651340797544,0.0043677082285285,0.01311798207461834
2000,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,1.692555633781012e-05,0.0006784336292184889,1.4616450272342263e-08,7.445791538884805e-08,1.7539740326810715e-07
2000,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.06917596608400345,0.017130034044384956,0.0019325502216815948,0.006449535023421049,0.023190602660179138
2000,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,2.069905895041302e-05,0.001048654317855835,2.208578564477648e-08,1.098728645843039e-07,2.6502942773731775e-07
2000,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.0935385450720787,0.03658396005630493,0.0041860598139464855,0.02207758277654648,0.05023271590471268
2000,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.010633967816829681,0.0017459775554016232,0.0001429950789315626,0.0017158096889033914,0.0017159408889710903
2000,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.047461867332458496,0.014460663311183453,0.0013264367589727044,0.004503901116549969,0.01591724157333374
2000,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,1.9005163267138414e-05,0.0006124385399743915,1.0795658589302093e-08,5.4508134894604154e-08,1.2954789951891144e-07
2000,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,11,1,12,0.06452714651823044,0.02906152792274952,0.0035369291435927153,0.016622936353087425,0.04244314879179001
2250,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.424160655005835e-05,0.0006644403911195695,6.143945796566186e-09,1.868189869469461e-08,7.372734955879423e-08
2250,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.012484575621783733,0.013730655424296856,0.0008003648254089057,0.005720917135477066,0.009604377672076225
2250,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.607483318366576e-05,0.00037339236587285995,5.36129851624878e-09,1.4318521479594892e-08,6.433558041862852e-08
2250,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011607930064201355,0.0033785514533519745,0.00024787921574898064,0.002974193077534437,0.0029745507054030895
2250,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,2.0149989722995088e-05,0.00033289266866631806,6.404183405805952e-09,2.713229463324751e-08,7.685019909331459e-08
2250,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.022461848333477974,0.002462632954120636,0.00014704413479194045,0.0017328858375549316,0.0017645296175032854
2250,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,2.347779991396237e-05,0.0003006925981026143,6.367927962713793e-09,2.323236536483364e-08,7.641513377620868e-08
2250,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.017575137317180634,0.006460689473897219,0.0005287860403768718,0.003998585976660252,0.006345432251691818
2250,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,1.6861096810316667e-05,0.0006117172888480127,1.4094664102515253e-08,8.167671694536693e-08,1.6913597278289672e-07
2250,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.010117189027369022,0.006872790399938822,0.00047254710807465017,0.005669688805937767,0.00567056518048048
2250,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,2.1087194909341633e-05,0.0008331499411724508,2.2642419494900423e-08,1.3748132232649368e-07,2.7170904104423244e-07
2250,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.019733920693397522,0.006796941161155701,0.0005724388174712658,0.0048008388839662075,0.0068692658096551895
2250,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,2.943939034594223e-05,0.0005012525361962616,1.3112376073820542e-08,3.309301277454324e-08,1.5734850933313282e-07
2250,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.028284966945648193,0.011498785577714443,0.0009631334687583148,0.005518784746527672,0.011557601392269135
2250,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.8869379346142523e-05,0.0008423356921412051,1.648057512682044e-08,4.5742087451117186e-08,1.9776690862727264e-07
2250,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.0472741574048996,0.015371759422123432,0.0016283901641145349,0.005770077928900719,0.019540682435035706
2250,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,1.2594329746207222e-05,0.000385769410058856,6.085544512757224e-09,4.209097070884127e-08,7.302653415308669e-08
2250,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.06997448951005936,0.03842804208397865,0.004425221588462591,0.019271017983555794,0.05310266092419624
2250,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.9022174456040375e-05,0.0010503710946068168,3.069478538009207e-08,2.105026908338914e-07,3.6833742456110485e-07
2250,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09459569305181503,0.034554656594991684,0.0038651239592581987,0.01641167886555195,0.04638148844242096
2250,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.010871868580579758,0.002954555908218026,0.0002987805928569287,0.0035851949360221624,0.0035853669978678226
2250,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.0482863150537014,0.030732562765479088,0.002917912555858493,0.011882838793098927,0.03501494973897934
2250,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,1.6856987713254057e-05,0.0007805824861861765,1.4651869939541484e-08,1.1419555789871083e-07,1.7582243572178413e-07
2250,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06526801735162735,0.03935326263308525,0.005820939317345619,0.03286966681480408,0.06985127180814743
2500,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.23919953693985e-05,0.0004715258255600929,6.737709057347274e-09,1.6972141025917153e-08,8.085250868816729e-08
2500,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.012600469402968884,0.005438096821308136,0.0003301591204944998,0.003027949947863817,0.0039619095623493195
2500,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.4656360690423753e-05,0.0006100476603023708,9.448172910708763e-09,4.309531931312449e-08,1.1337807848121884e-07
2500,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.011819672770798206,0.002072565723210573,7.001785706961527e-05,0.0008399984217248857,0.0008402143139392138
2500,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.1422102943470236e-05,0.00037349635385908186,4.8101722605053965e-09,2.0816326440353805e-08,5.77220689024216e-08
2500,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.022903157398104668,0.0027477715630084276,0.00015888542111497372,0.0014326248783618212,0.0019066251115873456
2500,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,1.2209428859932814e-05,0.00038838814361952245,4.529014052678804e-09,1.5208394543719805e-08,5.434817040850248e-08
2500,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.018157998099923134,0.007421581074595451,0.0005567032494582236,0.004380763508379459,0.006680438760668039
2500,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,9.133316780207679e-06,0.00045832261093892157,4.2997538862721285e-09,1.382929326609883e-08,5.15970448589087e-08
2500,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.010185428895056248,0.011477552354335785,0.0007467598188668489,0.008960465900599957,0.008961117826402187
2500,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.2675746802415233e-05,0.00042821222450584173,5.8086677690027955e-09,2.4624471350875865e-08,6.970401500439039e-08
2500,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.019956575706601143,0.006638528313487768,0.0005753636360168457,0.004530919715762138,0.0069043636322021484
2500,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,1.7975768059841357e-05,0.0005135885439813137,1.1502770291826891e-08,5.9285007125708944e-08,1.380332435019227e-07
2500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.02854050137102604,0.005569847300648689,0.0004008208343293518,0.002971938345581293,0.0048098498955369
2500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.0685494089557324e-05,0.0010144129628315568,9.749445695206305e-09,6.136184538263478e-08,1.1699334834247566e-07
2500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04801274463534355,0.010685120709240437,0.0010599448578432202,0.005551968235522509,0.012719337828457355
2500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,1.6098711057566106e-05,0.0005228573572821915,7.303985416484693e-09,2.477613314511018e-08,8.764782677417315e-08
2500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.0710623487830162,0.027175677940249443,0.003217412158846855,0.013096916489303112,0.03860894590616226
2500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.0354954611102585e-05,0.0009090551175177097,6.996834667205576e-09,2.6535806441074783e-08,8.396201423011007e-08
2500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09590042382478714,0.05449293553829193,0.006533489096909761,0.035361308604478836,0.07840187102556229
2500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.011106318794190884,0.0010666495654731989,6.099533857195638e-05,0.0007318807183764875,0.0007319440483115613
2500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.049170270562171936,0.030459938570857048,0.0030882370192557573,0.012947197072207928,0.03705884516239166
2500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,1.3090041647956241e-05,0.0003165377420373261,4.06997147095467e-09,1.61227298178801e-08,4.8839659427812876e-08
2500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06587594747543335,0.028316209092736244,0.0034888489171862602,0.013906775042414665,0.04186618700623512
2750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,1.0843156815099064e-05,0.0009457431151531637,1.1500625340943316e-08,3.3438109170447206e-08,1.3800750764403347e-07
2750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.012710850685834885,0.014004061929881573,0.0007693367078900337,0.006178944371640682,0.009232040494680405
2750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,1.0351423952670302e-05,0.0008405458647757769,8.03094568624374e-09,3.4444131102873143e-08,9.637135178763856e-08
2750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.01200843695551157,0.002261721296235919,1.8140148313250393e-05,0.0002174553374061361,0.0002176817797590047
2750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.1499086213007104e-05,0.0006880692089907825,8.586295230372798e-09,3.77755569047622e-08,1.0303554631718725e-07
2750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.023157209157943726,0.00656775152310729,0.00043945989455096424,0.004011339507997036,0.005273518618196249
2750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,7.374244432867272e-06,0.0013603736879304051,8.593974420989525e-09,1.7825163567408708e-08,1.0312768949916062e-07
2750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.018506616353988647,0.012656323611736298,0.001039740745909512,0.00927954725921154,0.012476888485252857
2750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,8.137913937389385e-06,0.0011031521717086434,8.5384828096835e-09,2.521187347781506e-08,1.0246179016348833e-07
2750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.010359955951571465,0.016202040016651154,0.0007514304015785456,0.009015698917210102,0.009017164818942547
2750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.4138487131276634e-05,0.0010283897863700986,1.6904527555539062e-08,6.675871588868176e-08,2.0285432356104138e-07
2750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.020318377763032913,0.008480369113385677,0.0006279107765294611,0.0058615547604858875,0.007534929551184177
2750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,8.914171303331386e-06,0.0009969596285372972,7.2007666496176626e-09,1.8636955090300944e-08,8.640920157176879e-08
2750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.02923409827053547,0.017205236479640007,0.001358542125672102,0.0098987752571702,0.016302505508065224
2750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,8.353189514309634e-06,0.0009533325210213661,9.08135788790787e-09,2.5555436877766624e-08,1.0897629465489445e-07
2750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04874173924326897,0.015409894287586212,0.0015304995467886329,0.006395203061401844,0.018365994095802307
2750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,9.270138434658293e-06,0.0007623362471349537,4.810811304878371e-09,1.6911865685642624e-08,5.772973565854045e-08
2750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07190211862325668,0.044600989669561386,0.005277000367641449,0.026645606383681297,0.06332400441169739
2750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,1.4774853298149537e-05,0.0009457707055844367,1.489457446268716e-08,7.745812524717621e-08,1.7873489355224592e-07
2750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09677404165267944,0.05701559782028198,0.006867534946650267,0.024476997554302216,0.08241041749715805
2750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.011266672052443027,0.0020473322365432978,0.00014487696171272546,0.0017384309321641922,0.0017385234823450446
2750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.049719277769327164,0.034427791833877563,0.00347836478613317,0.015392734669148922,0.04174037650227547
2750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,8.622570931038354e-06,0.0003800560662057251,3.5697242939392027e-09,1.2287400430466278e-08,4.283669241544885e-08
2750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.0664059966802597,0.031822603195905685,0.004801813047379255,0.026568587869405746,0.05762175843119621
3000,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,5.915337624173844e-06,0.0015273602912202477,1.2420930950440834e-08,5.86533879243234e-08,1.4905117495800368e-07
3000,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.012865928001701832,0.009496587328612804,0.00041841878555715084,0.0034283914137631655,0.00502102542668581
3000,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,7.16939621270285e-06,0.001959512708708644,1.2001691196417141e-08,3.721325469996373e-08,1.4402029080429202e-07
3000,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.01213062647730112,0.01035634521394968,0.0008205336635001004,0.009846063330769539,0.009846404194831848
3000,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,9.218149898515549e-06,0.0013391837710514665,1.2963529805176677e-08,3.742850296362121e-08,1.555623612148338e-07
3000,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.02340451069176197,0.033803220838308334,0.003424685448408127,0.02601342834532261,0.04109622538089752
3000,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,7.284808361873729e-06,0.0020233376417309046,1.605623545231083e-08,4.9214094133276376e-08,1.926748183223026e-07
3000,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.01886439137160778,0.02800821326673031,0.0021499821450561285,0.017349550500512123,0.025799786671996117
3000,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,7.469579941243865e-06,0.0017263629706576467,1.0343022438519256e-08,3.862918163122231e-08,1.2411626926223107e-07
3000,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.010502036660909653,0.01590554416179657,0.00022117524349596351,0.0026524155400693417,0.0026541028637439013
3000,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.3052441317995545e-05,0.0011605481849983335,1.4870380482534529e-08,7.960657200101195e-08,1.7844456579041434e-07
3000,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.020545408129692078,0.008245446719229221,0.00048779023927636445,0.005716264247894287,0.005853482987731695
3000,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,7.1203244260686915e-06,0.0020988748874515295,1.299577245816863e-08,5.8865758489901054e-08,1.559492659453099e-07
